timestamp,location,price,last4ccnum,Date,loyaltynum
2014-01-09 13:13:00 UTC,Shoppers' Delight,258.43,2681,2014-01-08 16:00:00 UTC,L1107
2014-01-09 13:18:00 UTC,Katerina's Cafe,8.57,1310,2014-01-08 16:00:00 UTC,L8012
2014-01-09 13:27:00 UTC,Albert's Fine Clothing,229.98,8332,2014-01-08 16:00:00 UTC,L2070
2014-01-09 13:38:00 UTC,Hippokampos,10.12,9635,2014-01-08 16:00:00 UTC,L3191
2014-01-09 23:34:00 UTC,Hallowed Grounds,16.75,8129,2014-01-09 16:00:00 UTC,L8328
2014-01-09 23:35:00 UTC,Brew've Been Served,15.85,6816,2014-01-09 16:00:00 UTC,L8148
2014-01-09 23:40:00 UTC,Coffee Cameleon,8.51,7253,2014-01-09 16:00:00 UTC,L1682
2014-01-09 23:41:00 UTC,Hallowed Grounds,12.03,1874,2014-01-09 16:00:00 UTC,L4424
2014-01-09 23:41:00 UTC,Hallowed Grounds,8.34,9617,2014-01-09 16:00:00 UTC,L5553
2014-01-09 23:41:00 UTC,Hallowed Grounds,11.49,1310,2014-01-09 16:00:00 UTC,L8012
2014-01-09 23:45:00 UTC,Brew've Been Served,5.01,3484,2014-01-09 16:00:00 UTC,L2490
2014-01-09 23:45:00 UTC,Hallowed Grounds,11.38,3492,2014-01-09 16:00:00 UTC,
2014-01-09 23:46:00 UTC,Hallowed Grounds,17.63,2681,2014-01-09 16:00:00 UTC,L1107
2014-01-09 23:47:00 UTC,Brew've Been Served,44.88,4948,2014-01-09 16:00:00 UTC,
2014-01-09 23:47:00 UTC,Coffee Cameleon,11.54,5921,2014-01-09 16:00:00 UTC,L3295
2014-01-09 23:48:00 UTC,Brew've Been Served,13.32,9405,2014-01-09 16:00:00 UTC,L3259
2014-01-09 23:49:00 UTC,Hallowed Grounds,10.34,7889,2014-01-09 16:00:00 UTC,L6119
2014-01-09 23:49:00 UTC,Brew've Been Served,89.93,9683,2014-01-09 16:00:00 UTC,
2014-01-09 23:50:00 UTC,Hallowed Grounds,10.76,7108,2014-01-09 16:00:00 UTC,L6544
2014-01-09 23:51:00 UTC,Brew've Been Served,12.77,5407,2014-01-09 16:00:00 UTC,
2014-01-09 23:54:00 UTC,Brew've Been Served,83.44,7384,2014-01-09 16:00:00 UTC,
2014-01-09 23:54:00 UTC,Coffee Cameleon,9.69,2418,2014-01-09 16:00:00 UTC,L9018
2014-01-09 23:55:00 UTC,Brew've Been Served,85.91,5368,2014-01-09 16:00:00 UTC,
2014-01-09 23:56:00 UTC,Brew've Been Served,97.25,4795,2014-01-09 16:00:00 UTC,
2014-01-09 23:56:00 UTC,Brew've Been Served,90.72,7354,2014-01-09 16:00:00 UTC,
2014-01-09 23:59:00 UTC,Abila Airport,4039.36,9614,2014-01-09 16:00:00 UTC,
2014-01-10 00:01:00 UTC,Brew've Been Served,5.89,1286,2014-01-09 16:00:00 UTC,L3572
2014-01-10 00:01:00 UTC,Brew've Been Served,5.31,6901,2014-01-09 16:00:00 UTC,L9363
2014-01-10 00:06:00 UTC,Hallowed Grounds,9.34,6691,2014-01-09 16:00:00 UTC,L6267
2014-01-10 00:09:00 UTC,Brew've Been Served,14.45,3853,2014-01-09 16:00:00 UTC,L1485
2014-01-10 00:09:00 UTC,Brew've Been Served,3.03,7819,2014-01-09 16:00:00 UTC,L5259
2014-01-10 00:11:00 UTC,Coffee Cameleon,13.25,2142,2014-01-09 16:00:00 UTC,
2014-01-10 00:17:00 UTC,Brew've Been Served,8.47,8202,2014-01-09 16:00:00 UTC,
2014-01-10 00:17:00 UTC,Brew've Been Served,12.64,4434,2014-01-09 16:00:00 UTC,L2169
2014-01-10 00:20:00 UTC,Brew've Been Served,14.36,8411,2014-01-09 16:00:00 UTC,L6110
2014-01-10 01:09:00 UTC,Carlyle Chemical Inc.,227.81,9614,2014-01-09 16:00:00 UTC,L5924
2014-01-10 01:30:00 UTC,Kronos Mart,203.91,7688,2014-01-09 16:00:00 UTC,
2014-01-10 02:00:00 UTC,Nationwide Refinery,1552.82,9735,2014-01-09 16:00:00 UTC,L9633
2014-01-10 02:40:00 UTC,Nationwide Refinery,2302.73,9614,2014-01-09 16:00:00 UTC,
2014-01-10 03:49:00 UTC,Stewart and Sons Fabrication,4074.1,9735,2014-01-09 16:00:00 UTC,L9633
2014-01-10 04:00:00 UTC,Bean There Done That,15.39,1415,2014-01-09 16:00:00 UTC,L7783
2014-01-10 04:00:00 UTC,Bean There Done That,3.92,9635,2014-01-09 16:00:00 UTC,L3191
2014-01-10 04:00:00 UTC,Brewed Awakenings,13.82,7688,2014-01-09 16:00:00 UTC,L4164
2014-01-10 04:00:00 UTC,Jack's Magical Beans,15.69,6899,2014-01-09 16:00:00 UTC,L6267
2014-01-10 04:00:00 UTC,Brewed Awakenings,6.17,2540,2014-01-09 16:00:00 UTC,L5947
2014-01-10 04:00:00 UTC,Bean There Done That,13.41,1877,2014-01-09 16:00:00 UTC,L3014
2014-01-10 04:00:00 UTC,Brewed Awakenings,13.9,8332,2014-01-09 16:00:00 UTC,L2070
2014-01-10 04:00:00 UTC,Bean There Done That,18.67,1321,2014-01-09 16:00:00 UTC,L4149
2014-01-10 04:00:00 UTC,Bean There Done That,9.3,6895,2014-01-09 16:00:00 UTC,L3366
2014-01-10 04:00:00 UTC,Jack's Magical Beans,16.29,9241,2014-01-09 16:00:00 UTC,L3288
2014-01-10 04:00:00 UTC,Jack's Magical Beans,5.46,8156,2014-01-09 16:00:00 UTC,L5224
2014-01-10 04:00:00 UTC,Jack's Magical Beans,8.22,2463,2014-01-09 16:00:00 UTC,
2014-01-10 04:10:00 UTC,Stewart and Sons Fabrication,4195.49,9614,2014-01-09 16:00:00 UTC,L5924
2014-01-10 05:08:00 UTC,Chostus Hotel,133.25,9683,2014-01-09 16:00:00 UTC,
2014-01-10 05:11:00 UTC,Chostus Hotel,197.41,2540,2014-01-09 16:00:00 UTC,
2014-01-10 05:12:00 UTC,Guy's Gyros,36.44,8156,2014-01-09 16:00:00 UTC,L5224
2014-01-10 05:16:00 UTC,Ouzeri Elian,30.71,9551,2014-01-09 16:00:00 UTC,
2014-01-10 05:20:00 UTC,Hippokampos,79.26,4795,2014-01-09 16:00:00 UTC,
2014-01-10 05:25:00 UTC,Guy's Gyros,26.76,6816,2014-01-09 16:00:00 UTC,L8148
2014-01-10 05:27:00 UTC,Guy's Gyros,15.93,7253,2014-01-09 16:00:00 UTC,L1682
2014-01-10 05:29:00 UTC,Abila Zacharo,113.33,6899,2014-01-09 16:00:00 UTC,
2014-01-10 05:30:00 UTC,Katerina's Cafe,34.76,7688,2014-01-09 16:00:00 UTC,L4164
2014-01-10 05:30:00 UTC,Kalami Kafenion,35.69,3484,2014-01-09 16:00:00 UTC,L2490
2014-01-10 05:35:00 UTC,Gelatogalore,26.15,1415,2014-01-09 16:00:00 UTC,L7783
2014-01-10 05:35:00 UTC,Ouzeri Elian,35.24,3853,2014-01-09 16:00:00 UTC,L1485
2014-01-10 05:35:00 UTC,Kalami Kafenion,101.5,9241,2014-01-09 16:00:00 UTC,L3288
2014-01-10 05:36:00 UTC,Abila Zacharo,36.73,1310,2014-01-09 16:00:00 UTC,L8012
2014-01-10 05:36:00 UTC,Katerina's Cafe,25.36,7354,2014-01-09 16:00:00 UTC,L9254
2014-01-10 05:38:00 UTC,Guy's Gyros,26.68,7384,2014-01-09 16:00:00 UTC,L3800
2014-01-10 05:38:00 UTC,Katerina's Cafe,21.22,2418,2014-01-09 16:00:00 UTC,L9018
2014-01-10 05:40:00 UTC,Hippokampos,32.01,2463,2014-01-09 16:00:00 UTC,L6886
2014-01-10 05:44:00 UTC,Guy's Gyros,38.15,8411,2014-01-09 16:00:00 UTC,L6110
2014-01-10 05:44:00 UTC,Ouzeri Elian,20.46,9405,2014-01-09 16:00:00 UTC,L3259
2014-01-10 05:45:00 UTC,Kalami Kafenion,27.48,5407,2014-01-09 16:00:00 UTC,L4034
2014-01-10 05:46:00 UTC,Abila Zacharo,31.34,2681,2014-01-09 16:00:00 UTC,L1107
2014-01-10 05:47:00 UTC,Guy's Gyros,31.5,9635,2014-01-09 16:00:00 UTC,L3191
2014-01-10 05:47:00 UTC,Katerina's Cafe,25.62,6895,2014-01-09 16:00:00 UTC,L3366
2014-01-10 05:47:00 UTC,Katerina's Cafe,24.33,2142,2014-01-09 16:00:00 UTC,L9637
2014-01-10 05:50:00 UTC,Ouzeri Elian,15.25,1877,2014-01-09 16:00:00 UTC,L3014
2014-01-10 05:52:00 UTC,Guy's Gyros,31.05,1321,2014-01-09 16:00:00 UTC,L4149
2014-01-10 05:53:00 UTC,Kalami Kafenion,24.3,4434,2014-01-09 16:00:00 UTC,L2169
2014-01-10 05:57:00 UTC,Guy's Gyros,16.34,8129,2014-01-09 16:00:00 UTC,L8328
2014-01-10 05:57:00 UTC,Ouzeri Elian,24.74,5368,2014-01-09 16:00:00 UTC,L2247
2014-01-10 05:58:00 UTC,Hippokampos,39.89,6901,2014-01-09 16:00:00 UTC,L9363
2014-01-10 05:59:00 UTC,Abila Zacharo,8.22,1874,2014-01-09 16:00:00 UTC,L4424
2014-01-10 06:01:00 UTC,Abila Zacharo,16.12,3492,2014-01-09 16:00:00 UTC,L7814
2014-01-10 06:03:00 UTC,Abila Zacharo,36.38,7819,2014-01-09 16:00:00 UTC,L5259
2014-01-10 06:07:00 UTC,Hippokampos,11.61,7117,2014-01-09 16:00:00 UTC,
2014-01-10 06:07:00 UTC,Ouzeri Elian,30.93,9617,2014-01-09 16:00:00 UTC,L5553
2014-01-10 06:08:00 UTC,Katerina's Cafe,77.62,7108,2014-01-09 16:00:00 UTC,
2014-01-10 06:09:00 UTC,Abila Zacharo,9.32,6691,2014-01-09 16:00:00 UTC,L6267
2014-01-10 06:11:00 UTC,Gelatogalore,32.19,8202,2014-01-09 16:00:00 UTC,L2343
2014-01-10 06:20:00 UTC,Hippokampos,10.16,4948,2014-01-09 16:00:00 UTC,
2014-01-10 06:41:00 UTC,Octavio's Office Supplies,139.72,4795,2014-01-09 16:00:00 UTC,L8566
2014-01-10 08:07:00 UTC,Octavio's Office Supplies,64.51,7253,2014-01-09 16:00:00 UTC,L1682
2014-01-10 10:52:00 UTC,Ouzeri Elian,19.92,6899,2014-01-09 16:00:00 UTC,L6267
2014-01-10 10:57:00 UTC,Frydos Autosupply n' More,98.39,7889,2014-01-09 16:00:00 UTC,
2014-01-10 11:45:00 UTC,Guy's Gyros,23.61,6816,2014-01-09 16:00:00 UTC,L8148
2014-01-10 11:46:00 UTC,Hippokampos,48.22,1415,2014-01-09 16:00:00 UTC,
2014-01-10 11:50:00 UTC,Katerina's Cafe,19.57,8129,2014-01-09 16:00:00 UTC,
2014-01-10 11:54:00 UTC,Guy's Gyros,27.78,4795,2014-01-09 16:00:00 UTC,L8566
2014-01-10 11:56:00 UTC,Hippokampos,19.88,7117,2014-01-09 16:00:00 UTC,L6417
2014-01-10 11:56:00 UTC,Katerina's Cafe,21.89,5921,2014-01-09 16:00:00 UTC,L3295
2014-01-10 12:02:00 UTC,Frydos Autosupply n' More,43.65,8202,2014-01-09 16:00:00 UTC,L2343
2014-01-10 12:08:00 UTC,Katerina's Cafe,15.76,9405,2014-01-09 16:00:00 UTC,L3259
2014-01-10 12:09:00 UTC,Hippokampos,70.48,7688,2014-01-09 16:00:00 UTC,
2014-01-10 12:09:00 UTC,Katerina's Cafe,8.14,8411,2014-01-09 16:00:00 UTC,L6110
2014-01-10 12:09:00 UTC,Guy's Gyros,29.81,6901,2014-01-09 16:00:00 UTC,L9363
2014-01-10 12:11:00 UTC,Albert's Fine Clothing,126.13,6895,2014-01-09 16:00:00 UTC,L3366
2014-01-10 12:15:00 UTC,Frydos Autosupply n' More,237.08,7384,2014-01-09 16:00:00 UTC,
2014-01-10 12:17:00 UTC,Shoppers' Delight,279.53,7819,2014-01-09 16:00:00 UTC,L5259
2014-01-10 12:20:00 UTC,Guy's Gyros,35.54,7108,2014-01-09 16:00:00 UTC,
2014-01-10 12:23:00 UTC,Guy's Gyros,37.37,3853,2014-01-09 16:00:00 UTC,
2014-01-10 12:42:00 UTC,Katerina's Cafe,21.28,5407,2014-01-09 16:00:00 UTC,L4034
2014-01-10 12:50:00 UTC,Hippokampos,17.21,8332,2014-01-09 16:00:00 UTC,L2070
2014-01-10 13:11:00 UTC,Roberts and Sons,241.2,7354,2014-01-09 16:00:00 UTC,
2014-01-10 13:13:00 UTC,Guy's Gyros,25.81,5368,2014-01-09 16:00:00 UTC,L2247
2014-01-10 13:17:00 UTC,Hippokampos,27,8156,2014-01-09 16:00:00 UTC,
2014-01-10 13:28:00 UTC,General Grocer,227.28,4434,2014-01-09 16:00:00 UTC,L2169
2014-01-10 14:21:00 UTC,Hippokampos,79.97,2463,2014-01-09 16:00:00 UTC,
2014-01-11 05:19:00 UTC,Katerina's Cafe,45.22,8156,2014-01-10 16:00:00 UTC,L5224
2014-01-11 05:23:00 UTC,Katerina's Cafe,45.21,2418,2014-01-10 16:00:00 UTC,L9018
2014-01-11 05:32:00 UTC,Katerina's Cafe,29.1,6895,2014-01-10 16:00:00 UTC,L3366
2014-01-11 05:32:00 UTC,Abila Zacharo,54.82,1310,2014-01-10 16:00:00 UTC,L8012
2014-01-11 05:33:00 UTC,Abila Zacharo,89.54,2540,2014-01-10 16:00:00 UTC,L5947
2014-01-11 05:35:00 UTC,Gelatogalore,17.31,9617,2014-01-10 16:00:00 UTC,L5553
2014-01-11 05:36:00 UTC,Hippokampos,103.38,4434,2014-01-10 16:00:00 UTC,
2014-01-11 05:37:00 UTC,Hippokampos,75.62,9551,2014-01-10 16:00:00 UTC,
2014-01-11 05:37:00 UTC,Hippokampos,82.23,6691,2014-01-10 16:00:00 UTC,
2014-01-11 05:40:00 UTC,Ouzeri Elian,19.11,8129,2014-01-10 16:00:00 UTC,
2014-01-11 05:43:00 UTC,Katerina's Cafe,71.65,3484,2014-01-10 16:00:00 UTC,L2490
2014-01-11 05:47:00 UTC,Hippokampos,31.1,7688,2014-01-10 16:00:00 UTC,
2014-01-11 05:50:00 UTC,Katerina's Cafe,23.45,1321,2014-01-10 16:00:00 UTC,L4149
2014-01-11 05:51:00 UTC,Abila Zacharo,32.02,7253,2014-01-10 16:00:00 UTC,
2014-01-11 05:59:00 UTC,Gelatogalore,18.74,3853,2014-01-10 16:00:00 UTC,
2014-01-11 06:09:00 UTC,Kalami Kafenion,35.66,7117,2014-01-10 16:00:00 UTC,L6417
2014-01-11 06:16:00 UTC,Kalami Kafenion,39.36,7108,2014-01-10 16:00:00 UTC,L6544
2014-01-11 06:17:00 UTC,Katerina's Cafe,26.02,2142,2014-01-10 16:00:00 UTC,L9637
2014-01-11 06:19:00 UTC,Abila Zacharo,45.2,6901,2014-01-10 16:00:00 UTC,L9363
2014-01-11 07:15:00 UTC,Shoppers' Delight,157.45,9617,2014-01-10 16:00:00 UTC,
2014-01-11 07:20:00 UTC,Shoppers' Delight,238.52,2418,2014-01-10 16:00:00 UTC,L9018
2014-01-11 07:31:00 UTC,General Grocer,78.02,8129,2014-01-10 16:00:00 UTC,L8328
2014-01-11 08:00:00 UTC,Roberts and Sons,256.24,1310,2014-01-10 16:00:00 UTC,
2014-01-11 08:01:00 UTC,Albert's Fine Clothing,211.47,4434,2014-01-10 16:00:00 UTC,L2169
2014-01-11 08:09:00 UTC,Frydos Autosupply n' More,52.73,7688,2014-01-10 16:00:00 UTC,L4164
2014-01-11 08:24:00 UTC,Ahaggo Museum,89.32,4795,2014-01-10 16:00:00 UTC,L8566
2014-01-11 09:16:00 UTC,Ahaggo Museum,52.14,9683,2014-01-10 16:00:00 UTC,
2014-01-11 11:08:00 UTC,Katerina's Cafe,55.67,9617,2014-01-10 16:00:00 UTC,L5553
2014-01-11 11:17:00 UTC,Kalami Kafenion,23.86,7819,2014-01-10 16:00:00 UTC,L5259
2014-01-11 11:21:00 UTC,Ouzeri Elian,69.36,6899,2014-01-10 16:00:00 UTC,L6267
2014-01-11 11:26:00 UTC,Hippokampos,66.21,7688,2014-01-10 16:00:00 UTC,L4164
2014-01-11 11:27:00 UTC,Albert's Fine Clothing,105.33,8156,2014-01-10 16:00:00 UTC,L5224
2014-01-11 11:27:00 UTC,Hippokampos,32.63,9683,2014-01-10 16:00:00 UTC,L7291
2014-01-11 11:29:00 UTC,Hippokampos,63.21,4795,2014-01-10 16:00:00 UTC,L2070
2014-01-11 11:29:00 UTC,Hippokampos,63.21,4795,2014-01-10 16:00:00 UTC,L8566
2014-01-11 11:31:00 UTC,Katerina's Cafe,33.18,2142,2014-01-10 16:00:00 UTC,L9637
2014-01-11 11:32:00 UTC,Katerina's Cafe,20.71,6691,2014-01-10 16:00:00 UTC,L6267
2014-01-11 11:33:00 UTC,Hippokampos,11.13,1877,2014-01-10 16:00:00 UTC,
2014-01-11 11:34:00 UTC,Guy's Gyros,55.36,6816,2014-01-10 16:00:00 UTC,
2014-01-11 11:40:00 UTC,Katerina's Cafe,57.36,2540,2014-01-10 16:00:00 UTC,L5947
2014-01-11 11:44:00 UTC,Shoppers' Delight,149.2,9551,2014-01-10 16:00:00 UTC,
2014-01-11 11:45:00 UTC,Hippokampos,63.21,8332,2014-01-10 16:00:00 UTC,L2070
2014-01-11 11:45:00 UTC,Hippokampos,63.21,8332,2014-01-10 16:00:00 UTC,L8566
2014-01-11 11:50:00 UTC,Katerina's Cafe,12.55,7889,2014-01-10 16:00:00 UTC,L6119
2014-01-11 11:51:00 UTC,Katerina's Cafe,45.68,1310,2014-01-10 16:00:00 UTC,L8012
2014-01-11 11:52:00 UTC,Katerina's Cafe,15.72,8411,2014-01-10 16:00:00 UTC,
2014-01-11 11:53:00 UTC,Hippokampos,67.37,9635,2014-01-10 16:00:00 UTC,L3191
2014-01-11 11:57:00 UTC,Guy's Gyros,36.2,5368,2014-01-10 16:00:00 UTC,L2247
2014-01-11 12:00:00 UTC,Katerina's Cafe,25.76,4948,2014-01-10 16:00:00 UTC,L9406
2014-01-11 12:04:00 UTC,Kalami Kafenion,50.2,1286,2014-01-10 16:00:00 UTC,L3288
2014-01-11 12:04:00 UTC,Ouzeri Elian,16.69,2681,2014-01-10 16:00:00 UTC,
2014-01-11 12:06:00 UTC,Katerina's Cafe,52.45,8202,2014-01-10 16:00:00 UTC,L2343
2014-01-11 12:06:00 UTC,Guy's Gyros,33.65,7384,2014-01-10 16:00:00 UTC,L3800
2014-01-11 12:09:00 UTC,Guy's Gyros,16.33,7354,2014-01-10 16:00:00 UTC,L9254
2014-01-11 12:13:00 UTC,Frydos Autosupply n' More,211.15,5407,2014-01-10 16:00:00 UTC,
2014-01-11 12:13:00 UTC,Katerina's Cafe,9.78,9405,2014-01-10 16:00:00 UTC,L3259
2014-01-11 12:22:00 UTC,Frydos Autosupply n' More,236.25,8129,2014-01-10 16:00:00 UTC,L8328
2014-01-11 12:23:00 UTC,Hippokampos,70.23,1415,2014-01-10 16:00:00 UTC,L7783
2014-01-11 12:24:00 UTC,Katerina's Cafe,94.68,2418,2014-01-10 16:00:00 UTC,L9018
2014-01-11 12:26:00 UTC,Frydos Autosupply n' More,261,6901,2014-01-10 16:00:00 UTC,L9363
2014-01-11 12:27:00 UTC,Hippokampos,69.8,7117,2014-01-10 16:00:00 UTC,L6417
2014-01-11 12:30:00 UTC,Kalami Kafenion,46.78,7108,2014-01-10 16:00:00 UTC,
2014-01-11 12:46:00 UTC,Katerina's Cafe,57.6,1874,2014-01-10 16:00:00 UTC,
2014-01-11 19:39:00 UTC,Kronos Mart,277.26,8156,2014-01-11 16:00:00 UTC,
2014-01-12 05:03:00 UTC,Ouzeri Elian,38.55,8332,2014-01-11 16:00:00 UTC,L2070
2014-01-12 05:17:00 UTC,Ouzeri Elian,98.45,5407,2014-01-11 16:00:00 UTC,L4034
2014-01-12 05:25:00 UTC,Hippokampos,12.55,2142,2014-01-11 16:00:00 UTC,L9637
2014-01-12 05:28:00 UTC,Ouzeri Elian,24.72,7819,2014-01-11 16:00:00 UTC,L5259
2014-01-12 05:30:00 UTC,Ouzeri Elian,72.32,1310,2014-01-11 16:00:00 UTC,L8012
2014-01-12 05:31:00 UTC,Guy's Gyros,34.74,6901,2014-01-11 16:00:00 UTC,L9363
2014-01-12 05:32:00 UTC,Ouzeri Elian,117.22,8156,2014-01-11 16:00:00 UTC,L5224
2014-01-12 05:35:00 UTC,Hippokampos,29.2,7117,2014-01-11 16:00:00 UTC,L6417
2014-01-12 05:40:00 UTC,Gelatogalore,20.09,1286,2014-01-11 16:00:00 UTC,
2014-01-12 05:45:00 UTC,Abila Zacharo,11.2,9683,2014-01-11 16:00:00 UTC,L7291
2014-01-12 05:45:00 UTC,Desafio Golf Course,129.33,2463,2014-01-11 16:00:00 UTC,L6886
2014-01-12 05:52:00 UTC,Kalami Kafenion,54.36,2540,2014-01-11 16:00:00 UTC,
2014-01-12 05:54:00 UTC,Hippokampos,8.54,7889,2014-01-11 16:00:00 UTC,L6119
2014-01-12 05:55:00 UTC,Kalami Kafenion,14.59,3492,2014-01-11 16:00:00 UTC,L7814
2014-01-12 06:04:00 UTC,Hippokampos,12.57,1874,2014-01-11 16:00:00 UTC,L4424
2014-01-12 06:06:00 UTC,Hippokampos,71.99,9551,2014-01-11 16:00:00 UTC,
2014-01-12 06:13:00 UTC,Desafio Golf Course,220.77,7688,2014-01-11 16:00:00 UTC,
2014-01-12 06:14:00 UTC,Desafio Golf Course,198.46,8332,2014-01-11 16:00:00 UTC,L2070
2014-01-12 06:16:00 UTC,Guy's Gyros,30.47,8129,2014-01-11 16:00:00 UTC,L8328
2014-01-12 07:10:00 UTC,Shoppers' Delight,135.78,1310,2014-01-11 16:00:00 UTC,L8012
2014-01-12 07:24:00 UTC,Shoppers' Delight,86.22,1286,2014-01-11 16:00:00 UTC,L3572
2014-01-12 07:32:00 UTC,Shoppers' Delight,204.37,7819,2014-01-11 16:00:00 UTC,L5259
2014-01-12 07:46:00 UTC,General Grocer,159.3,7117,2014-01-11 16:00:00 UTC,L6417
2014-01-12 07:49:00 UTC,Albert's Fine Clothing,195.81,2142,2014-01-11 16:00:00 UTC,L9637
2014-01-12 08:08:00 UTC,Shoppers' Delight,51.5,3547,2014-01-11 16:00:00 UTC,L9362
2014-01-12 08:27:00 UTC,Ahaggo Museum,120.2,6901,2014-01-11 16:00:00 UTC,L9363
2014-01-12 11:18:00 UTC,Katerina's Cafe,12.64,7889,2014-01-11 16:00:00 UTC,L6119
2014-01-12 11:21:00 UTC,Katerina's Cafe,11.81,7253,2014-01-11 16:00:00 UTC,L1682
2014-01-12 11:22:00 UTC,Hippokampos,27.15,1321,2014-01-11 16:00:00 UTC,L4149
2014-01-12 11:26:00 UTC,Guy's Gyros,42.32,7108,2014-01-11 16:00:00 UTC,L6544
2014-01-12 11:26:00 UTC,Shoppers' Delight,211.03,7384,2014-01-11 16:00:00 UTC,L3800
2014-01-12 11:29:00 UTC,Hippokampos,66.63,1415,2014-01-11 16:00:00 UTC,L7783
2014-01-12 11:32:00 UTC,Guy's Gyros,34.41,3853,2014-01-11 16:00:00 UTC,L1485
2014-01-12 11:35:00 UTC,Hippokampos,49.23,6895,2014-01-11 16:00:00 UTC,L3366
2014-01-12 11:36:00 UTC,Guy's Gyros,12.32,7354,2014-01-11 16:00:00 UTC,
2014-01-12 11:43:00 UTC,Katerina's Cafe,40.94,5407,2014-01-11 16:00:00 UTC,L4034
2014-01-12 11:44:00 UTC,Hippokampos,26.79,8332,2014-01-11 16:00:00 UTC,L2070
2014-01-12 11:47:00 UTC,Katerina's Cafe,17.36,3492,2014-01-11 16:00:00 UTC,
2014-01-12 11:50:00 UTC,Gelatogalore,36.2,1286,2014-01-11 16:00:00 UTC,L3288
2014-01-12 11:51:00 UTC,Hippokampos,52.21,8156,2014-01-11 16:00:00 UTC,L5224
2014-01-12 11:52:00 UTC,Frydos Autosupply n' More,88.93,5368,2014-01-11 16:00:00 UTC,L2247
2014-01-12 11:58:00 UTC,Albert's Fine Clothing,63.36,1877,2014-01-11 16:00:00 UTC,L3014
2014-01-12 11:59:00 UTC,Ouzeri Elian,55.55,6899,2014-01-11 16:00:00 UTC,L6267
2014-01-12 12:04:00 UTC,Katerina's Cafe,39.3,8129,2014-01-11 16:00:00 UTC,L8328
2014-01-12 12:05:00 UTC,Hippokampos,78.21,9635,2014-01-11 16:00:00 UTC,L3191
2014-01-12 12:11:00 UTC,Katerina's Cafe,67.14,3547,2014-01-11 16:00:00 UTC,L9362
2014-01-12 12:12:00 UTC,Katerina's Cafe,15.37,9405,2014-01-11 16:00:00 UTC,L3259
2014-01-12 12:13:00 UTC,Katerina's Cafe,39.55,2142,2014-01-11 16:00:00 UTC,
2014-01-12 12:15:00 UTC,Hippokampos,69.41,2540,2014-01-11 16:00:00 UTC,
2014-01-12 12:17:00 UTC,Katerina's Cafe,16.34,8411,2014-01-11 16:00:00 UTC,L6110
2014-01-12 12:35:00 UTC,Katerina's Cafe,40.25,4948,2014-01-11 16:00:00 UTC,L9406
2014-01-12 12:38:00 UTC,Hippokampos,63.32,7688,2014-01-11 16:00:00 UTC,L4164
2014-01-12 12:43:00 UTC,Frydos Autosupply n' More,161.96,8202,2014-01-11 16:00:00 UTC,L2343
2014-01-12 12:48:00 UTC,Katerina's Cafe,87.09,1874,2014-01-11 16:00:00 UTC,
2014-01-12 19:00:00 UTC,Kronos Mart,147.3,5407,2014-01-12 16:00:00 UTC,
2014-01-12 22:04:00 UTC,Daily Dealz,2.01,9551,2014-01-12 16:00:00 UTC,
2014-01-12 23:32:00 UTC,Hallowed Grounds,9.16,7889,2014-01-12 16:00:00 UTC,L6119
2014-01-12 23:36:00 UTC,Brew've Been Served,16.39,5368,2014-01-12 16:00:00 UTC,
2014-01-12 23:38:00 UTC,Brew've Been Served,8.04,7384,2014-01-12 16:00:00 UTC,L3800
2014-01-12 23:40:00 UTC,Coffee Cameleon,19.93,3547,2014-01-12 16:00:00 UTC,L9362
2014-01-12 23:40:00 UTC,Brew've Been Served,8,9683,2014-01-12 16:00:00 UTC,L7291
2014-01-12 23:42:00 UTC,Hallowed Grounds,3.02,1310,2014-01-12 16:00:00 UTC,
2014-01-12 23:43:00 UTC,Brew've Been Served,24.18,6816,2014-01-12 16:00:00 UTC,
2014-01-12 23:43:00 UTC,Hallowed Grounds,13.68,3492,2014-01-12 16:00:00 UTC,L7814
2014-01-12 23:43:00 UTC,Brew've Been Served,18.71,4795,2014-01-12 16:00:00 UTC,L8566
2014-01-12 23:44:00 UTC,Hallowed Grounds,5.85,9405,2014-01-12 16:00:00 UTC,L3259
2014-01-12 23:53:00 UTC,Brew've Been Served,19.64,7354,2014-01-12 16:00:00 UTC,L9254
2014-01-12 23:54:00 UTC,Hallowed Grounds,19.18,7108,2014-01-12 16:00:00 UTC,L6544
2014-01-12 23:55:00 UTC,Coffee Cameleon,17.49,2418,2014-01-12 16:00:00 UTC,L9018
2014-01-12 23:55:00 UTC,Brew've Been Served,6.08,5407,2014-01-12 16:00:00 UTC,
2014-01-12 23:56:00 UTC,Brew've Been Served,9.53,4948,2014-01-12 16:00:00 UTC,L9406
2014-01-12 23:57:00 UTC,Brew've Been Served,78.23,3484,2014-01-12 16:00:00 UTC,
2014-01-12 23:57:00 UTC,Hallowed Grounds,6.32,6691,2014-01-12 16:00:00 UTC,L6267
2014-01-13 00:00:00 UTC,Brew've Been Served,13.37,8411,2014-01-12 16:00:00 UTC,L6110
2014-01-13 00:01:00 UTC,Kronos Mart,159.06,6816,2014-01-12 16:00:00 UTC,
2014-01-13 00:02:00 UTC,Coffee Cameleon,4.88,7253,2014-01-12 16:00:00 UTC,L1682
